0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
184364658,-7342439.164,-7213535.334,9132818.189,-12831118.41,-3757626.012,1691469.323,3695067.138,2683584.32,2511610.583,-3147560.644,-2828584.767,-2819465.329,-943931.5171,-1455354.071,-1304862.634,-188193.7104,-395110.6763,-247454.4414,2367034.331,1986042.364,-938694.6664,-2626393.762,209553.1175,-76695.94601,-1313883.495,180497.2641,1051290.979,266368.8323,414925.4478,0
139637768,10570294.38,-11964863.43,9907147.476,-4296273.753,-2645279.887,4333793.667,2057126.405,-1098677.23,952961.7677,-1079386.777,922035.74,-170676.9604,86962.83651,-1003888.506,-327453.1626,-209339.3359,797161.192,-141001.1288,-449991.8462,1013293.969,-471037.5736,-701160.9274,949424.1965,-248778.9205,296490.5314,18373.5144,263517.1203,128798.8916,-196182.1717,1
53792712,-13657661.95,3553889.659,6314274.027,750295.6723,-443437.3829,2352465.68,2396868.582,733671.1363,-360287.6068,981953.3771,1117278.93,371654.1396,250478.4046,670129.3614,733730.2645,29493.99564,-743433.7314,-337442.6285,552447.2372,294235.8495,-161132.45,35824.99873,35492.39173,36173.79992,-148575.2282,-245385.1199,105606.5438,105890.1635,16125.34685,1
124697888,29899824.21,-4901425.562,-1838037.483,-1680553.629,1071014.748,5179893.836,-1098311.882,-1535603.78,-461969.071,-2795854.37,-2549570.714,1351474.314,3173124.9,2285705.17,125352.77,-24467.0252,-1370674.61,-1774728.928,-1000426.441,-588367.4477,162793.7941,1001254.279,1350940.01,1260456.627,311855.0434,-996925.7667,-1406713.328,-1286307.764,-506934.7287,0
134727632,30792326.87,17942860.89,4005377.908,11387952.38,8241290.95,3798303.264,-4375204.197,-3990157.322,-3162117.693,-3510110.129,-4109463.158,-1848751.583,-475995.2865,2925406.853,2278943.098,2574631.806,-754769.5352,-269833.3122,-1656495.007,1277892.817,-655971.5642,-813082.8945,-2052038.69,-620120.4507,773799.1886,2234194.065,103557.1505,-1348770.872,-2521722.945,1
120870930,13091741.39,-13875152.46,-7569458.82,8569256.142,3248481.042,-3949608.145,69293.56072,1759776.896,-698563.8218,-306697.962,-75524.82321,926119.7075,-1093294.256,433105.2188,1001722.947,-932630.1911,272725.8927,406224.2856,1216535.123,-835220.5219,474496.4951,524070.4215,720664.7249,-812910.9864,6103.076982,14425.33279,62264.03684,529049.4123,733516.7403,1
112217592,24776281.98,14006258.46,-1510121.957,-13359994.41,-4542880.469,1400526.398,175648.0003,-108801.843,-962619.8349,-3019784.785,-1989252.552,1219936.604,1817729.871,959095.6896,-720656.6156,-479938.7349,-236655.0027,965005.2222,1299057.661,233010.0071,-1182423.012,-316771.4068,264509.0931,574759.5217,532548.7549,-66816.39687,-519437.7831,39131.79378,534173.4668,0
63685728,11273429.36,-5874709.828,-7893192.923,-3619408.941,3940560.856,488334.4144,-72299.15615,-2128875.481,70923.20157,1112741.434,-1773899.61,-678427.0848,600017.643,-30185.56907,-732105.981,758252.2265,524186.0294,12410.29718,215284.1873,695066.9577,-59880.05756,-59088.67898,155195.1961,206752.0671,199045.0418,-156986.7641,-159448.43,421507.1429,364746.533,0
269479096,29904860.91,-2477931.01,-4679145.142,3734801.446,3169202.448,-1467361.597,-318687.1257,667714.0435,-47019.51845,-414391.9511,-144135.0636,-199816.4566,-158543.4031,215177.5282,205006.0517,-433907.3649,363055.7898,563465.6486,-218337.2656,-135700.0621,134535.5528,145921.752,-256064.7683,51363.06162,-73214.5719,-60559.56758,207452.6129,-32.50410522,-266972.0071,0
78288544,13125853.43,-5007424.867,2730203.227,1644770.756,-287078.0776,691693.3198,888775.853,-1917675.234,3810217.885,-616807.768,-293928.9472,2199054.836,491146.8175,454070.9512,-160218.6323,1619790.627,-5310.839495,-658241.9729,755605.3648,3780.663717,1109376.785,-294569.1093,-430375.1452,-103495.0515,438680.0984,-689383.5652,-104432.6093,515698.5262,-115502.19,1
190584084,40174271.5,5669819.828,-1848955.246,-145131.5105,-2519391.657,-2154841.944,1706659.391,2104142.091,-309969.8172,-844015.2174,-1620268.073,906852.47,1044026.698,-627766.3832,-603959.6507,181566.0183,122919.8648,299131.296,82923.71349,-572523.8572,-37240.67942,149621.9216,313787.3288,135765.3053,-97705.39015,-380760.9633,-143125.1528,161771.642,503020.015,0
147193624,14942873.25,9250329.326,9334192.395,8952522.738,6660798.846,3564246.865,1411857.097,2612849.728,3396822.339,-439507.1688,-97779.35606,373486.9163,644792.0788,16536.55116,-551571.7382,-622401.6212,685149.7096,576914.706,-124799.0371,-278426.4225,518869.6249,564600.9114,524826.2924,175405.8265,4106.309364,542737.9993,614985.1905,-308277.6312,-539367.6851,1
126256050,21431206.8,7444569.379,3228751.321,-1968237.53,-3285356.961,-2832050.74,67167.85132,695812.334,187304.0353,-1247613.403,334359.1371,4031615.677,-293016.5242,-2182325.326,-2686945.094,-617109.3587,-2112179.522,-494109.1969,-35504.13598,140801.5849,-540678.3863,1644835.444,1312769.374,1554352.457,-179311.4534,-196236.2772,255021.2542,46592.69246,1430465.533,0
127028568,266033.0756,863001.3569,-6734325.757,1419406.648,3629691.138,-181686.1061,-1941911.919,-800341.6688,1305479.53,-710760.5968,1666592.571,-637717.4979,-1495950.596,597810.9115,781889.6648,74873.07015,-385217.0144,-453046.0939,805270.7962,-128307.3821,-182296.7507,-14729.63613,391002.4796,-409189.1703,169261.0694,-433015.3787,580312.5938,-211573.1273,-33533.55056,0
112986010,8112060.113,-1998367.241,-196354.1644,-1347519.731,-1715559.778,314289.2497,-983562.2122,-158459.1694,-1676075.705,-462838.422,-1536241.328,-276143.0874,-692650.0753,276695.3655,335545.7415,995868.0871,-7410.353634,647457.3859,22131.93448,374898.7996,252859.7343,374345.2714,449310.9885,368983.4111,-95325.42934,545610.1817,464392.0793,729723.1595,344206.4019,0
139525526,-6456494.411,16813440.75,3086899.044,3914584.188,1428559.034,-82775.5421,77494.09531,-408111.5867,-1174182.819,266813.3674,-1010476.575,-877244.6437,-421384.7161,43710.37727,-372070.0035,1144947.885,1185622.855,786994.8468,-102247.5491,-1231463.843,-488128.1711,865452.0489,449288.8868,-467544.0506,148524.1464,615466.2089,-313596.0345,526101.2082,217177.8368,0
138537724,-6242245.518,-5558247.306,4394637.733,-804946.9221,5750357.462,8178354.998,3943029.83,4128129.096,601479.607,-2568913.096,1785490.767,-214953.9866,2513281.831,2653921.93,-86984.39563,317468.4703,-770041.3152,-205423.5864,597703.5429,452161.1662,865554.1103,574705.0022,-532030.9698,248699.2062,-67528.74168,-326026.8232,570928.4136,-42761.5362,646439.1778,1
103403092,-404283.5302,-1742915.886,-150256.3677,2048406.797,-3606673.796,2493626.395,1805075.782,726046.2175,-766428.2832,-27588.09781,-69837.9132,274378.5231,-2161900.51,-790948.5717,1004.132854,256258.0043,285957.5274,521134.372,-681804.6623,-252872.5412,-611790.9725,-248764.2994,628804.0362,495353.4859,-499790.4677,181280.8416,390831.185,14018.26941,234700.9841,0
110382482,1851344.487,-3395862.581,-985147.1737,-3703745.988,-3852794.859,-4289841.78,-4291560.111,-2521823.715,-2505442.513,-679992.7582,-397758.1872,-142282.2086,80716.50714,-1156429.317,-1686947.314,-733635.2837,-1346339.795,-108007.1998,1204910.776,1652956.96,1588747.281,621784.1434,989483.2283,200386.7391,300486.3067,594289.145,1626948.984,1764585.421,1193196.584,1
149602950,48788211.38,36882010.33,16162903.38,-3191144.401,-11714179.09,-11344440.9,-1222623.231,3623088.996,5261042.198,2340099.015,381776.836,-1054996.629,-1482771.953,-1298491.451,-1136759.716,1919908.54,968362.1618,877542.5118,-453015.6967,-1460108.135,641289.5104,7416.427501,509459.0105,-68889.40796,-411030.9438,163485.3628,90181.74891,-139248.1494,351299.025,1
230077156,30599749.47,24166882.55,-1633483.574,-823946.968,6538251.234,-1117635.874,-682247.2881,-5934652.029,-460978.6431,-2034899.841,2148965.727,1981638.909,-2345354.199,414049.2079,994849.9137,-621369.6014,5810.960045,77610.83861,-1283487.28,511726.2072,1602087.473,-110904.8664,331357.6826,189366.656,-540088.3489,239569.3614,-730930.1722,-11438.87302,1368052.648,1
168901154,12088300.46,-48792724.39,180958.3378,-42042317.27,-18382995.97,-10588387.88,-2797971.663,1096556.388,7001462.847,6157034.423,-664422.2684,12808260.24,5374406.93,6790289.591,669272.8822,1430408.157,-2966298.658,-6170530.74,-576738.4658,-7827647.913,-496589.1359,-3663948.343,-2526524.383,-233332.593,1328141.876,3247692.536,1599289.278,6359105.497,780697.8175,1
150905026,4655884.033,-6796306.999,14630736.27,-6040842.549,-4680433.11,8348723.76,-2650901.301,-2640755.115,2886184.089,-631041.7489,-1048175.758,931946.2211,-989194.5078,1235832.966,-573032.9504,91219.5209,-198731.7068,651683.6706,-212809.9195,-48865.88136,490227.6416,40387.69198,35175.38861,26092.59339,-62906.55815,390494.6124,-122734.5825,266304.8854,4822.679257,1
31243450,-1930781.943,-3178836.298,-1015133.474,569657.0397,-1951447.081,1119454.53,-304800.3824,-802914.3896,2554150.718,1072858.084,-1071253.124,-294600.5991,858210.3005,-1491660.464,410327.5533,-195048.125,784600.4405,454589.2833,-353309.6995,-813819.035,315837.5801,649143.9407,-169770.3612,-198740.8215,-484086.0409,186372.0923,17079.60653,104233.1092,146565.0375,0
95853538,55100.24089,-7017850.888,-879729.5306,-1737016.558,-212711.0584,-656671.9964,-5732.383695,-366794.9146,29322.93016,-220704.9185,35414.4682,-156874.8301,12366.07403,-100448.7758,-2499.666888,-108509.906,14180.91193,-61036.14922,-1676.12388,-48476.92935,47418.07762,-21635.57068,37022.41216,-30338.45974,30204.30437,-25909.00078,25749.21088,-13139.93496,42683.66772,0
126310102,-7237411.458,9496606.118,27177036.17,-8103870.323,5393689.726,2597553.419,-6463060.685,1564497.954,-395166.069,-117727.7279,-2110532.806,-1866166.794,-167671.7836,-592246.3694,-55721.16824,-1954214.435,556422.4277,-811783.8087,-868819.7634,-251047.7994,1266190.819,4214.073739,-2499957.904,873220.1548,-449426.6794,1483903.583,-635323.8771,-759852.9586,1595945.375,1
68661916,2132529.306,-11323131.98,-3125767.209,-2008226.779,-278428.1984,-2562885.596,-1144280.367,1927036.903,-1049470.7,-2765492.458,-1025237.178,-1937670.955,-826739.9255,-2633035.992,1646515.144,1139381.079,-1528221.852,-2381786.014,-118158.8199,-1111172.55,-299351.2523,-695895.6023,-44593.09755,-199013.3598,267549.4039,-1810652.655,-684637.7992,-1201618.833,-260803.1497,0
179066488,1776694.065,21294.98853,3997293.479,-628371.7929,-330070.5652,967248.8585,-960644.5786,748957.2619,-2266248.535,-1280738.74,-163843.1761,743528.048,460614.2282,1633560.55,-1201604.784,-619800.6392,-330358.1499,127286.8625,910651.24,846396.2765,-730759.7196,-93607.62832,-936444.4257,-107747.4482,301874.4161,-142772.4823,77490.70719,311117.7528,-255566.5119,0
21984768,-9684883.685,-5453091.659,5794500.974,-1971955.187,521391.8316,571715.7634,-1139974.959,260479,2016774.265,-1573423.286,-151907.2257,-99095.69996,-429216.1135,1647614.72,-1056705.693,140419.2572,795630.7064,-918897.8419,-27545.08657,188995.285,-40073.86725,480117.1423,-137966.2043,-177698.0809,-103612.8892,191825.7853,-106799.7578,-145782.9156,57478.51826,1
218772034,65146614.9,-30683335.94,-13583854.78,9053697.462,-4293224.404,-7210355.88,4865727.716,86059.42885,-4617651.476,757125.364,1236920.949,-3224570.864,-187804.2928,1253365.36,-1410241.644,-1060656.317,846264.8025,-596779.2286,-774446.8259,197038.4514,335551.5638,-741458.1214,-71987.15866,131517.8514,-287475.13,-322839.2399,77162.85681,87986.04771,-413564.5394,1
72264336,15763592.91,5409343.205,-947167.688,1113854.583,1755024.799,-252734.8969,2216491.132,3431603.528,3512160.476,1987068.351,99086.99762,-896838.6297,-1088680.714,-2699012.337,-2482696.135,-2256400.442,-938982.7393,-481174.3855,501004.2993,1253888.803,422970.4855,324134.1092,154682.1252,197462.0326,355704.9805,-235950.3857,-134688.3283,73765.94892,142631.4049,0
173535866,16626761.59,26835532.52,-15453536.24,-10460913.65,10925141.12,8426747.732,-634261.897,-10133809.52,345438.2996,8485927.992,1717933.763,-3639626.653,-3842757.635,523554.332,4370865.114,-899919.4775,-2604770.686,-256188.6492,1562115.369,-27346.19282,-3203639.865,142966.7428,3172212.895,480800.4341,-2026891.747,-2278000.297,-56936.49931,1620995.607,433775.3179,1
158655644,14275160.44,824350.4532,1722131.774,-5785755.704,1741852.553,-1775319.349,90937.1138,-133343.1372,2645599.505,-897754.2305,267444.7624,19044.39801,-1481973.526,217240.4482,682110.7329,565180.1813,-157678.0101,-1606478.865,156721.8971,-67591.12717,-371949.0482,1198632.977,-526366.2365,1497250.419,-1398719.084,713603.7528,-426996.2468,-250274.6408,1004774.635,0
143384704,-39883881.88,1906709.505,4266661.708,2312863.392,1109453.563,-3803128.055,4437060.135,-1397992.716,-821480.8474,19764.94028,3274724.117,-1684626.262,-277089.1653,-773311.4234,3111712.911,-1440910.629,-162892.2278,1006783.372,-272344.5958,64100.78072,-1112876.126,386692.2076,-634714.2652,1232956.248,-1338175.689,-161077.7943,281190.3599,30552.34624,-251628.4216,1
159696308,17515765.7,18084628.09,-2260534.156,182480.526,2006253.886,441995.2696,-2027887.874,-3530775.073,1699051.686,-1926550.414,-36117.7597,1558966.675,1580124.967,-868227.0864,356695.8327,325993.4033,-272531.0453,-527396.8883,-821240.5629,238392.261,-128351.4592,52894.23332,2922.444775,500670.2814,746675.2136,-414628.9657,-486347.0956,-276589.4534,634736.7925,0
186910822,31608386.9,-11198340.16,-3351443.313,-222208.5619,1026691.693,1244845.956,1387130.015,-2988716.947,1093660.113,113816.8363,-1739991.461,782797.1945,779764.0378,-571459.7039,1011247.626,-1095900.962,-1039059.475,692241.8091,272996.1679,674984.5034,-253200.7828,-521070.5285,125262.9786,-9971.963379,42847.53361,-609382.8109,-74784.02733,580670.4109,74476.85444,1
107116556,-16288797.16,4434178.612,1443963.988,-3408772.436,1171980.454,2097994.338,-849131.8976,-1142494.942,2192631.745,-1245192.661,984234.5495,-1527974.001,1220312.697,157557.6725,-364795.9786,373259.4358,-262064.0895,582734.3479,-1116943.683,1222328.712,-1466690.874,1135178.412,-518965.4165,-807213.5807,868197.4782,-929051.7732,1038000.233,-1241437.987,993591.6317,1
137275612,20674785.19,6816027.667,5231252.021,-672869.5279,43308.27904,-867211.7808,1357267.166,-386816.0874,59720.04521,-296377.7985,-93029.37638,-473798.6101,165754.1886,709401.0538,-533509.4233,813850.8617,1088479.768,-717265.0142,137386.3204,264639.9915,-401859.0131,-333993.9113,132028.9819,-459313.949,175191.0317,676408.0615,-208395.6921,-63562.38961,409211.7444,0
53988042,-9283312.36,-13093228.7,-2187262.541,784242.0816,1654180.119,853471.131,1429449.134,1519751.329,-776158.6548,-2140439.932,1236792.746,-329947.8351,-484488.0101,-206485.8694,762666.9997,-492494.176,223163.2286,-1165896.168,1320179.819,326196.7967,992978.7298,-439910.8772,-1477061.148,-374138.8074,-264692.5175,914093.0196,12473.67654,700531.9898,-96697.11456,1
104203868,2541652.783,167008.0856,-8395308.869,-9128130.152,-4160513.1,-3580668.185,-1173799.876,-1020547.003,619739.4426,-2119469.056,15569.18506,420360.8107,572915.0919,115028.286,205306.1561,996730.3893,-867660.6622,815303.2976,312667.7137,382213.8566,-429824.4328,824291.9915,408747.8534,-835817.5652,100856.9026,-903741.465,912404.4101,215408.5824,-82961.53805,0
106897302,29763137.01,29299922.65,14750660.1,2507913.788,-2488142.072,1011747.679,-1550161.243,-2003540.572,-314980.6414,-533176.8849,66471.75338,2213119.134,-388198.6421,-1686361.147,1553261.055,236944.687,-758409.6723,687384.9847,72910.01401,-116477.4824,904117.7385,-532915.1313,-756818.8008,1188980.337,-466631.4968,-729747.9433,1255258.16,-318126.3141,-480352.4363,1
157573486,4782824.706,-8403144.985,3190134.224,2070475.57,-1705533.079,153213.3573,1145852.901,1045754.089,29497.73048,-370975.8159,-55133.85942,834949.86,-236164.5606,208210.6077,740782.4497,-673114.2058,183262.4017,-654163.3719,-261685.1363,-12666.83551,179400.4609,-529118.2298,349487.5121,-325234.1515,48355.86011,-261516.9511,-59183.31107,-185592.0766,190366.1146,0
168292794,2416018.889,-3639357.002,-2467532.213,-1347869.714,-704498.4595,15178.15131,-53173.31726,3377.757429,-331267.3585,-291657.0236,-27524.72615,38447.75618,-66327.93389,59143.49073,98102.76134,98884.9212,49121.23898,5050.719456,-15486.71171,62071.14502,-3568.811017,-9868.25186,-39746.86342,-90038.08282,-58587.94639,24709.78178,49144.17305,76140.17543,28200.63938,1
215779692,2033061.336,-1083889.076,38319.72801,-862070.0094,465011.1892,97419.48678,-67678.66989,-430597.6114,317894.6494,36367.91294,44445.64116,-186179.419,-67653.36027,251914.5354,121537.9023,-395417.5855,-96012.84837,395755.8126,46137.83507,-461097.9026,51475.56228,467061.8578,-133234.3679,-361229.454,149001.8295,336129.1745,-116479.178,-263862.2759,97859.90609,1
92264324,-2299372.798,-17936030.35,4123968.22,2742373.851,180575.194,2291313.834,-1296428.014,-1461634.433,1070571.147,-471812.8406,-80780.21555,-388513.6323,-1566258.079,-179022.6233,820789.5078,142110.8766,-171334.3495,-382638.3055,-520121.5372,415495.2354,871924.7527,526877.0085,489795.4207,-127803.5594,-476344.8965,260770.9084,97449.06774,-38543.7814,-196051.3946,0
197340838,-22078331.36,25481324.05,11320682.24,-15797566.38,-12216135.78,-7622512.492,-2650721.808,-304752.9313,3597431.208,6773887.03,3566385.891,-249068.1522,90053.18802,-2588265.011,-3459448.438,815915.7085,1389367.182,759393.7646,3286312.156,569475.6242,-1200148.285,-1252275.552,-1655887.877,59044.52379,788835.4425,1426068.821,1689006.538,-298086.6351,-491061.8564,1
226876956,17083896.2,-2123452.928,2373911.564,1213311.532,2179259.138,348957.7811,1986513.1,-765095.5056,108855.0758,-1748314.101,582946.1103,155803.5383,420325.6475,610518.2196,1020166.676,1038636.898,1195219.109,-1200998.967,1028138.932,-784070.6185,-777852.4721,1255644.481,-1350376.294,197994.8386,167128.2511,-724913.5633,43564.5414,-593534.8071,-284949.497,1
102901644,32798009.78,-163236.4332,2966939.294,47055.63435,3206891.582,1359199.889,-6838800.461,-7469435.711,-3036211.774,-520747.9786,-281094.5595,-299344.1074,-152301.7993,490135.4529,352641.8319,-1378700.039,-1678727.44,-1183591.629,67690.67535,-667402.3322,-1286447.578,43916.40954,5678.59882,704073.9491,890648.8329,-638663.813,-993281.3393,288480.6131,462327.1052,0
109359964,12042810.16,-4342502.687,-4944806.711,-1670522.452,781671.9903,-1657341.49,3319012.494,1031662.48,-1232848.01,-904001.3124,1116349.68,-1332571.392,-1779240.164,1414098.777,469562.2236,-1097071.671,1833598.302,840408.5341,-846896.1916,1545209.364,-81070.05404,-1676172.952,523712.2684,29864.35087,-1578981.989,378460.1742,193004.8721,-159907.9846,652875.7702,0
106971548,-4070182.858,2349820.916,-555348.4832,1100823.688,-1877239.075,1375518.524,-551477.3905,509523.6026,-593386.1508,763101.1973,-308910.5324,388285.8654,-122817.5045,165999.5904,134915.0546,64176.77138,323897.0468,-263195.36,-331366.502,663081.4805,231077.4544,55485.3633,-391198.3831,-130271.9679,242331.5966,354240.4662,4200.666517,59044.42085,-147633.1531,0
97468540,4237179.784,-288741.4941,-108956.5823,-1100632.903,371589.982,510620.8585,-2052840.205,-904479.0307,1491761.782,-1591959.823,460419.936,1556816.073,523479.5447,-397484.9519,733024.7504,579767.1863,-655222.872,342546.528,479264.4128,-693081.8119,149891.2958,380031.5821,-245486.1784,-216873.5322,432383.4367,-111845.1966,54860.21557,-196120.7524,40386.28225,1
97011340,4929206.114,130937.3134,222217.2353,-515858.7612,-395994.2522,-190096.4366,-57910.00546,-466736.3363,365520.1826,-1333842.754,1991.196811,679886.4348,-405863.6435,-193373.0631,-14909.57836,214899.198,131024.2843,-284533.3359,75303.99684,216256.5116,10066.18911,-255553.1773,368847.6254,27153.81763,-57923.19656,164176.6305,-17375.33914,-172592.7514,29669.72182,0
191199096,76112714.49,11213498.43,-18734224.43,-215697.8045,8115147.738,-248728.9506,-4857153.109,1410615.123,1709173.516,-1950971.279,-418709.0226,1817878.437,-426989.4796,-1220382.815,349807.6519,1298070.673,-756313.3903,-812661.4203,914730.5425,206153.9051,-392702.1859,-489706.2329,752481.5588,9701.625454,-616343.496,321605.6888,479493.8264,-437236.2082,-460178.3246,1
135402100,22318336.94,19866071.68,9792582.143,-5563647.829,-925111.1225,1012248.342,326521.6847,-2017475.448,1276184.057,-1112181.944,596698.3122,499069.1569,369825.9463,-211246.7876,889616.1328,-4517.18504,-1301228.789,737659.7886,-383169.9838,110120.2485,-793361.5786,493753.8963,-450995.863,116216.6368,392629.1769,-281035.5685,584085.2415,-580768.9275,521857.2956,1
131851868,11577717.7,785844.181,-4449252.72,361717.5455,487367.4185,-3101137.388,-2371963.622,461848.4015,-2559057.445,-5455803.701,-3252837.471,-1171351.483,-2647726.069,-2920134.97,-2140669.67,-1149884.922,-460114.0781,-965421.8217,467373.9188,1532268.055,1026387.894,1195411.273,1326135.344,1241576.441,339745.5635,272641.9098,-215366.9729,103902.4776,-456035.3619,0
288256056,25999172.18,-6101954.883,-5008184.098,3635944.735,1727082.613,-1461435.467,-264268.1819,2410538.958,-1580886.363,-84238.38386,79301.7621,839109.9503,-919064.8426,836322.9123,581069.5216,-403369.2504,403074.3759,993735.809,-31350.29713,-82637.69609,291589.9942,238422.1925,-736014.6376,-137870.6775,640883.4324,-653854.4303,480203.7195,159904.9784,-272236.9704,0
123212992,-1781437.481,-4504282.841,634546.2014,-738353.9681,-1880511.91,-497604.6166,-1125087.801,-2219119.765,-1614232.904,-146120.1726,-104567.3031,869297.7846,-525372.9265,-44238.39183,1098274.07,402133.7761,837535.7502,-736243.56,622841.1211,-561173.7219,624291.7985,72309.29633,14678.37073,211266.5146,314483.5372,-906554.5846,-58517.0951,-472912.8166,175901.6508,1
155110300,12620791.35,588002.5255,1794569.221,3797418.732,-2793004.377,-599043.6519,-3922198.392,294296.2533,1182774.145,-98936.37792,801793.1873,620238.1193,563839.9684,-924541.673,-839018.4497,-5332.086001,90505.69704,-182234.555,177318.0321,279667.6813,693633.9992,-11721.82964,-495799.9991,-349543.07,-24262.55806,-158331.8787,-245146.7423,353366.0234,259263.574,0
145924202,6949787.38,9792578.428,15037248.44,-577199.6609,-5714320.838,1714580.99,5791290.033,2237047.554,-3211778.66,-564248.1232,-779292.4758,3625010.912,-802675.8558,-1474208.657,935631.0212,-189220.0059,-292511.3292,-985449.3446,764708.225,345290.3505,-64196.71146,-24538.2428,-116258.3,1040670.926,-207262.1537,-795185.6336,-418144.4692,1005325.676,-317750.5428,1
137999060,17875018.22,-8842610.709,-1525326.83,-7697783.6,-4781629.145,-8551941.142,-2387127.474,-1664473.053,-845484.9523,-3095241.145,-1283474.156,764338.0996,1375494.389,19730.51821,743816.678,1889104.259,626942.4459,1677494.52,2579036.887,-425710.28,-34921.85762,711057.2571,557405.7091,-1131611.61,240429.9124,-2555401.368,308253.0629,-3463242.834,-188852.7563,0
120186372,23189773.98,11575879.17,4833464.866,465643.7527,6819019.114,1982526.101,-1128407.538,2369146.821,3095687.669,1415132.344,438263.1273,663196.8112,1383563.638,74757.54019,-2471752.555,-2178208.981,974218.0746,-50753.20393,-300172.7993,430902.105,358898.3552,-663534.2667,-175335.5549,-489678.9998,-79346.33867,521751.0827,61569.7386,-100226.2516,496768.1207,1
86416824,-2147499.323,-1189597.24,-2631840.002,-28564.55055,-2254517.806,429675.718,-1247432.355,542017.4969,-376005.1576,546779.9933,109123.2296,210326.4784,214595.0827,-25931.0801,77713.29238,-307916.1612,-175737.7381,-266931.5134,-290138.8286,-181340.875,-281710.6824,93923.96839,-183875.0562,239014.1379,-153984.0156,259626.7829,-163516.7202,158066.1722,-162858.5852,0
52707258,11249309.5,-4399685.871,-6697095.226,188255.1828,-3426823.605,-3840529.174,-2953509.762,-772978.5275,211082.8122,-2315649.313,-2090661.698,-2441319.068,-1617593.887,-1422600.808,-1188163.474,-731175.0955,-574050.4387,-1143528.769,-1305777.464,-1388283.588,-357160.5812,-785319.0275,-589723.0139,-631636.2692,-479874.1504,-466809.5911,-211832.3948,-494704.9514,-528400.518,0
219953030,43089244.98,-2281367.619,-5737744.563,-622884.0212,1610385.831,1646335.859,779520.1657,168530.6645,-362480.9183,-320138.4198,57616.76882,564610.3061,-5086.983971,38558.96954,4736.213933,-183088.9027,157008.6884,-171189.4478,-292056.364,338050.2943,-26603.60974,-122413.1926,-61839.59003,93293.90896,-227214.177,222055.535,146362.5505,-174526.8078,83413.65012,1
119389708,641102.9447,-2989924.823,867428.6067,-2110342.086,-5044287.77,453442.4349,611658.9688,322366.1163,-1656525.4,-200136.2893,-883056.4376,1021137.313,-461178.8066,-175964.3343,101504.3998,-642789.9339,300875.9594,-379641.2766,1039770.52,-130210.1491,-665035.4868,53536.34373,177176.8041,-96117.2298,35124.0328,-736642.93,-169172.1986,208713.2297,-671242.6429,1
172849450,9761769.059,-6512615.836,1255885.039,168473.3935,1072117.207,-394805.1003,1770695.502,269508.1634,1007386.321,429937.0115,-805045.6067,341157.3387,262450.0994,-83953.28586,21811.53502,63116.66053,444138.652,-512382.1108,662002.9477,-313499.7382,632523.1461,-139880.6792,-90532.27692,5901.098327,129188.9775,296471.8955,44935.1129,-147056.4481,-11665.23075,1
173811440,23341137.23,14336459.26,-10381299.12,-9248342.652,3059591.686,1639245.365,285623.652,-3318788.944,1602920.819,2296804.468,-1994735.979,-862632.4937,223080.2669,65493.12763,-73775.33393,394029.8128,492961.5629,-822530.7164,-415066.4001,676156.8863,-257558.0847,-720814.6341,113452.2666,1250893.279,-1524.670943,-1397326.757,-20459.72107,721583.4793,-196730.6711,1
158529758,-431429.5102,11151663.77,4473731.797,-12293912.72,-2035127.856,3359369.996,331007.4018,1141632.299,2337602.882,-3166396.784,-209965.723,689934.9464,1576072.221,-1219852.239,1144728.864,-449221.1307,1340121.59,-772879.3138,-532255.9724,-655928.9678,295367.5431,-1007456.945,-1549631.45,511867.5351,-1228202.224,603051.1336,193170.8813,1218227.248,-1146699.28,1
188133908,30640492.05,1800034.646,1082320.463,2338381.094,1175185.592,-1920232.72,1610804.228,-132585.0257,-1378920.079,-768786.3783,937024.6409,812150.1205,-1926224.184,-49088.92681,-762073.2746,-444670.906,884443.2054,886910.188,254372.3233,-238627.6759,-473790.0131,-424509.5952,-49527.61064,-6523.404682,132433.2986,-231224.4549,288053.2437,-118422.1493,-586530.389,1
117679704,5456448.585,-17784851.31,-1409199.28,-2934708.96,483168.7155,-6529025.839,1009769.943,-2598113.186,-1858647.858,-1470660.94,365475.0638,-1259806.73,-2216169.225,-1040595.003,-908802.3019,-2307739.752,305929.9684,-1215288.74,31020.83214,43362.58744,466110.0649,647769.4014,-85916.10101,-450296.1753,-755311.956,712980.4078,-100237.9677,-90736.58701,444198.2248,0
128311080,-26259.34145,10036439.55,-493860.4815,4830152.155,879835.5076,-2391828.004,-621215.2862,-1833732.879,712425.3145,1615887.848,389956.7213,-1328153.471,-219507.0935,-677190.3314,554028.3162,730952.6168,-442812.5089,492563.1712,-883732.762,-454642.121,910887.8745,-328427.7282,-509211.3845,410301.8921,31171.15073,-82737.24853,-412011.6318,-291199.3341,425838.7174,0
98059808,28547960.44,1721135.825,-4510917.57,1603058.152,3916227.582,2001045.541,-356197.3182,1123326.605,2192410.119,3437653.682,1841815.928,2558734.311,567989.291,1169543.444,1508550.072,2704548.04,-1039190.783,600859.3653,984624.267,29220.98741,1015431.928,-382771.9045,628160.8966,40509.72255,506885.9287,218639.3769,545676.9357,425627.0366,361761.257,0
